SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,3303 Kifer Rd #103,Santa Clara,CA,95051,1599900,4,3.5,SANTA CLARA,1940,647,2021,51,825,326,Active,October-1-2023 02:00 PM,October-1-2023 05:00 PM,https://www.redfin.com/CA/Santa-Clara/3303-Kifer-Rd-95051/unit-103/home/172931885,MLSListings,ML81937859,N,Y,37.3742575,-121.987255
MLS Listing,,Townhouse,1792 Warburton Ave #3,Santa Clara,CA,95050,1498000,3,2.5,SANTA CLARA,1778,,2023,53,843,337,Active,,,https://www.redfin.com/CA/Santa-Clara/1792-Warburton-Ave-95050/unit-3/home/186395872,MLSListings,ML81937709,N,Y,37.3556854,-121.9582877
MLS Listing,,Condo/Co-op,2250 Monroe St #106,Santa Clara,CA,95050,549888,1,1.0,SANTA CLARA,716,,1987,54,768,532,Active,,,https://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-106/home/896438,MLSListings,ML81937167,N,Y,37.3612142,-121.9648253
MLS Listing,,Single Family Residential,1992 Bowers Ave,Santa Clara,CA,95051,1499000,4,2.0,SANTA CLARA,1158,5945,1960,58,1294,,Active,,,https://www.redfin.com/CA/Santa-Clara/1992-Bowers-Ave-95051/home/677151,MLSListings,ML81921347,N,Y,37.359258,-121.9772815
MLS Listing,,Condo/Co-op,334 Santana Row #332,San Jose,CA,95128,1148000,1,1.5,SAN JOSE,1151,,2002,68,997,650,Active,,,https://www.redfin.com/CA/San-Jose/334-Santana-Row-95128/unit-332/home/17293110,MLSListings,ML81933482,N,Y,37.3222527,-121.947416
MLS Listing,,Other,2035 White Oak Ln,Santa Clara,CA,95051,4000000,,,SANTA CLARA,,31173,,71,,,Active,,,https://www.redfin.com/CA/Santa-Clara/2035-White-Oak-Ln-95051/home/171407753,MLSListings,ML81935773,N,Y,37.3599448,-121.9965692
MLS Listing,,Single Family Residential,2143 Benton St,Santa Clara,CA,95050,1825000,4,2.0,SANTA CLARA,1493,5774,1950,76,1222,,Active,,,https://www.redfin.com/CA/Santa-Clara/2143-Benton-St-95050/home/824106,MLSListings,ML81933841,N,Y,37.3465388,-121.9610198
MLS Listing,,Single Family Residential,1310 -1340 Homestead Rd,Santa Clara,CA,95050,3899900,11,8.0,SANTA CLARA,5760,5760,1912,92,677,,Active,,,https://www.redfin.com/CA/Santa-Clara/1310-Homestead-Rd-95050/home/549354,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41031891,N,Y,37.3473294,-121.9477777
MLS Listing,,Multi-Family (2-4 Unit),2167 Pasetta Dr,Santa Clara,CA,95050,1838000,8,4.0,SANTA CLARA,3150,6600,1962,100,583,,Active,,,https://www.redfin.com/CA/Santa-Clara/2167-Pasetta-Dr-95050/home/869995,MLSListings,ML81932774,N,Y,37.364122,-121.9619974
MLS Listing,,Single Family Residential,3759 BENTON St,Santa Clara,CA,95051,2538888,4,2.5,SANTA CLARA,2701,4281,1993,101,940,,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Santa-Clara/3759-Benton-St-95051/home/762295,MLSListings,ML81932560,N,Y,37.3426805,-122.000026
MLS Listing,,Single Family Residential,290 Alviso St,Santa Clara,CA,95050,1699950,2,1.0,SANTA CLARA,1300,7920,1900,119,1308,,Active,,,https://www.redfin.com/CA/Santa-Clara/290-Alviso-St-95050/home/1323648,MLSListings,ML81930584,N,Y,37.3441006,-121.9384005
MLS Listing,,Condo/Co-op,2046 Worthington Cir,Santa Clara,CA,95050,1411009,2,2.0,,1609,,2023,190,877,380,Active,,,https://www.redfin.com/CA/Santa-Clara/2046-Worthington-Cir-95050/home/184814892,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41022450,N,Y,37.326172,-121.951859
MLS Listing,,Multi-Family (2-4 Unit),1336-1330 Fremont St,Santa Clara,CA,95050,1550000,4,2.0,SANTA CLARA,1311,4800,1915,380,1182,,Active,,,https://www.redfin.com/CA/Santa-Clara/1336-Fremont-St-95050/home/714196,MLSListings,ML81903821,N,Y,37.3500543,-121.9496774
MLS Listing,,Single Family Residential,1530 Pomeroy Ave,Santa Clara,CA,95051,2200000,2,1.0,SANTA CLARA,840,11195,1949,411,2619,,Active,,,https://www.redfin.com/CA/Santa-Clara/1530-Pomeroy-Ave-95051/home/1264014,MLSListings,ML81903926,N,Y,37.3514461,-121.9870107
